Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins	channel_126	channel_127N	channel_127C	channel_128N	channel_128C	channel_129N	channel_129C	channel_130N	channel_130C	channel_131N	channel_131C	channel_132N	channel_132C	channel_133N	channel_133C	channel_134N	channel_134C	channel_135N
tr|Q8YTH9|Q8YTH9_NOSS1	Q8YTH9	Q8YTH9_NOSS1	phnD3	348	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2738 protein 	3:Protein inferred from homology	30.17	1	0.999	10	10	10	11	11	11	14674516	14674516	14674516	10K(304.2071), 10M(15.9949), 11K(304.2071), 13K(304.2071), 15K(304.2071), 7K(304.2071), 8K(304.2071), 8M(15.9949), N-term(304.2071)	NA	NA	601978.0508	4564001.4062	3578766.8594	1238883.043	435439.0137	281409.751	146138.0825	110030.7239	118823.9573	81623.0596	78189.061	67720.7383	75515.5212	58120.3403	63443.6138	64249.8533	80553.126	106848.9131
tr|Q8YTI5|Q8YTI5_NOSS1	Q8YTI5	Q8YTI5_NOSS1	coxA3	555	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Cytochrome c oxidase subunit 1 	3:Protein inferred from homology	3.78	1	0.999	2	2	2	2	2	2	102450681	25754241	25754241	N-term(304.2071)	NA	NA	29081.5576	98719.0352	826457.6875	2388250.1172	1741842.2734	909360.7793	234670.6787	75508.8594	47744.2302	27759.9287	36537.0186	29193.4766	24279.4224	18540.5996	27111.25	23773.4463	20655.7148	27336.2695
tr|Q8YTJ2|Q8YTJ2_NOSS1	Q8YTJ2	Q8YTJ2_NOSS1	alr2725	479	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Deoxyribopyrimidine photolyase 	3:Protein inferred from homology	16.91	1	0.999	9	9	9	13	13	13	18534574	18534574	18534574	10K(304.2071), 10M(15.9949), 11K(304.2071), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	152189.8938	587598.4141	1437300.2188	767197.1836	292073.9219	228635.0508	158064.4458	158774.9434	339843.9646	302964.6562	239816.72	231645.2036	165614.855	112352.1406	115739.0906	96391.2012	133315.8027	164727.7871
tr|Q8YTJ4|Q8YTJ4_NOSS1	Q8YTJ4	Q8YTJ4_NOSS1	alr2723	299	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2723 protein 	3:Protein inferred from homology	16.39	1	0.999	5	5	5	5	5	5	40702617	40702617	40702617	1C(57.0214), 7K(304.2071), N-term(304.2071)	NA	NA	285777.5322	2496782.3594	3898711.5625	1481669.4531	434428.8203	269657.9443	215906.9629	189738.4067	245801.1367	84238.822	74583.0598	52688.1997	56241.5566	34933.8911	40023.0601	59812.5635	77828.7915	75461.7754
tr|Q8YTJ5|Q8YTJ5_NOSS1	Q8YTJ5	Q8YTJ5_NOSS1	alr2722	432	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Periplasmic sugar-binding protein of sugar ABC transporter 	4:Protein predicted	12.73	1	0.999	5	5	5	6	6	6	15106346	15106346	15106346	16K(304.2071), 6M(15.9949), N-term(304.2071)	NA	NA	19079.6602	260358.2188	997068	497879.375	174268.5469	77439.0703	38427.2227	15986.0205	15192.5352	8670.5557	9943.8389	9091.1416	10024.4893	6569.626	9227.9287	15427.4619	15001.3086	19822.1309
tr|Q8YTJ7|Q8YTJ7_NOSS1	Q8YTJ7	Q8YTJ7_NOSS1	all2720	362	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2720 protein 	4:Protein predicted	22.1	1	0.999	9	9	9	13	13	13	27396218	27396218	27396218	10K(304.2071), 12M(15.9949), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	553691.9927	2987340.375	8344165.5781	4022833.9219	1276666.1797	931371.127	452675.3008	230848.3896	148231.2466	103249.4319	103097.4504	82194.5776	125241.063	81612.3203	89790.9785	91759.5962	136536.4219	180925.9275
tr|Q8YTJ9|Q8YTJ9_NOSS1	Q8YTJ9	Q8YTJ9_NOSS1	alr2718	273	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD 	3:Protein inferred from homology	35.16	1	0.999	8	8	8	14	14	14	91506508	91506508	91506508	14K(304.2071), 19K(304.2071), 5M(15.9949), 6M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	262078.9343	2352080.8945	9344781.8242	11451038.5781	3767801.0957	1751147.1309	623114.7742	694009.1941	412055.762	245670.7153	177634.03	142713.5225	254432.1586	158099.5684	244154.7671	115377.5972	182263.615	269829.4365
tr|Q8YTK0|Q8YTK0_NOSS1	Q8YTK0	Q8YTK0_NOSS1	murT	447	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT 	3:Protein inferred from homology	24.16	1	0.999	12	12	12	18	18	18	186415380	186415380	186415380	12K(304.2071), 14K(304.2071), 4M(15.9949), 8C(57.0214), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	1021640.7212	4931182.4727	17890014.2461	22572410.8301	7350657.916	3153368.4941	1025819.3726	566162.2656	363241.6047	239909.1533	223800.6602	188387.3374	400816.9492	173184.4913	193503.8669	158330.2734	307027.2847	384155.7236
tr|Q8YTK1|Q8YTK1_NOSS1	Q8YTK1	Q8YTK1_NOSS1	all2716	195	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2716 protein 	4:Protein predicted	35.38	1	0.999	9	9	9	35	35	35	303250356	303250356	303250356	11K(304.2071), 15K(304.2071), 16K(304.2071), 1K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	9955283.3125	36840604.6055	29357724.1191	13760193.6953	3783722.5811	2639754.0029	1946121.688	992686.5696	555129.4136	304639.4893	301134.7026	233634.4954	280421.1514	159489.1064	202765.9321	216220.615	327153.4834	720908.9624
tr|Q8YTK5|Q8YTK5_NOSS1	Q8YTK5	Q8YTK5_NOSS1	egtD	337	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2712 protein 	4:Protein predicted	16.02	1	0.999	5	5	5	7	7	7	549492421	549492421	549492421	12K(304.2071), 17K(304.2071), 2C(57.0214), 5C(57.0214), 7K(304.2071), N-term(304.2071)	NA	NA	78016.1318	610270.6484	1291827.625	713187.8516	395061.5625	785968.3984	1178896.2715	582461.6807	332706.8623	171043.3511	155977.332	157717.7949	129641.832	103120.0371	132921.0625	126291.252	128628.3486	278227.8477
tr|Q8YTK8|Q8YTK8_NOSS1	Q8YTK8	Q8YTK8_NOSS1	alr2709	289	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2709 protein 	4:Protein predicted	43.25	1	0.999	11	11	11	27	27	27	646580968	646580968	646580968	11K(304.2071), 12K(304.2071), 18K(304.2071), 2K(304.2071), 4C(57.0214), 8K(304.2071), N-term(304.2071)	NA	NA	8190783.4609	60517624.5469	28563126.6562	8371469.2773	2343549.3926	1111907.2622	487223.1719	343060.2773	291757.3962	171066.0098	158939.1812	127034.0835	132026.2363	105475.5447	115385.2225	115654.3854	182284.3452	209747.1172
tr|Q8YTK9|Q8YTK9_NOSS1	Q8YTK9	Q8YTK9_NOSS1	pdhA	344	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Pyruvate dehydrogenase E1 component subunit alpha 	4:Protein predicted	45.93	1	0.999	17	17	17	70	70	70	673031328	673031328	673031328	10K(304.2071), 10M(15.9949), 11K(304.2071), 17K(304.2071), 18K(304.2071), 1C(57.0214), 1K(304.2071), 3M(15.9949), 4M(15.9949), 5M(15.9949), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	2398685.7083	19056051.8496	67104757.1426	66172005.5762	69187858.2461	37386433.1084	10856936.6069	4238928.8904	2048130.6248	1029151.0505	971768.1526	941949.4934	920128.4097	613535.1636	676730.7876	616236.8494	799338.4265	1658098.3196
tr|Q8YTL0|Q8YTL0_NOSS1	Q8YTL0	Q8YTL0_NOSS1	zipN	798	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2707 protein 	4:Protein predicted	22.81	1	0.999	16	16	16	21	21	21	38782909	33878223	33878223	11K(304.2071), 12K(304.2071), 21K(304.2071), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	564291.7197	3089697.7852	10288362.0703	6537786.0859	2613921.0723	1241295.0615	539702.3652	308778.3384	226057.4724	140853.8323	135484.0649	142436.1138	153985.4075	105590.9769	144911.7593	152618.4458	229932.7554	390223.3013
tr|Q8YTL2|Q8YTL2_NOSS1	Q8YTL2	Q8YTL2_NOSS1	all2705	416	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2705 protein 	4:Protein predicted	50.96	1	0.999	18	18	18	70	70	70	1063214592	1063214592	1063214592	10K(304.2071), 11K(304.2071), 12K(304.2071), 1K(304.2071), 3M(15.9949), 8M(15.9949), N-term(304.2071)	NA	NA	5001188.8531	27266892.8916	62938682.793	120879593.8184	139557241.0527	149177389.6016	59775648.4888	42347072.3787	21844225.071	12702445.0151	7785605.6074	5885104.6151	4898994.5068	4798558.146	5327231.2639	5554054.3458	6500186.8347	10864246.8765
tr|Q8YTL3|Q8YTL3_NOSS1	Q8YTL3	Q8YTL3_NOSS1	all2704	310	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2704 protein 	4:Protein predicted	20	1	0.999	7	7	7	8	8	8	136107972	136107972	136107972	11K(304.2071), 12K(304.2071), 2M(15.9949), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	295746.0566	3345148.5938	7942353.5703	3572584.3438	1591100.6484	1068528.6094	477246.207	280870.2266	183171.8506	129524.6533	119068.8042	155129.165	182056.5635	131905.8721	240098.5967	465658.3652	415066.2422	496195.5449
tr|Q8YTL4|Q8YTL4_NOSS1	Q8YTL4	Q8YTL4_NOSS1	all2703	270	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2703 protein 	4:Protein predicted	14.81	1	0.999	4	4	4	4	4	4	6628632	6628632	6628632	10K(304.2071), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YTL5|Q8YTL5_NOSS1	Q8YTL5	Q8YTL5_NOSS1	all2702	189	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2702 protein 	4:Protein predicted	24.34	1	0.999	4	4	4	7	7	7	40737946	40737946	40737946	10M(15.9949), 7K(304.2071), N-term(304.2071)	NA	NA	205437.313	4861212.6094	8250237.4688	4073690.0547	1390281.0625	752917.832	1014714.2129	572757.9697	193770.948	86218.4863	90958.5737	78511.2351	86374.2034	51390.9551	66111.9939	54661.5396	76715.9399	90828.4282
tr|Q8YTL7|Q8YTL7_NOSS1	Q8YTL7	Q8YTL7_NOSS1	all2700	395	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2700 protein 	3:Protein inferred from homology	47.59	1	0.999	17	17	17	25	25	25	73545672	73545672	73545672	10C(57.0214), 10K(304.2071), 15K(304.2071), 17K(304.2071), 1C(57.0214), 4M(15.9949), 5K(304.2071), 6K(304.2071), 7K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	902658.748	8926495.5645	15276377.3438	6632998.0664	2412646.4883	1315947.7212	551617.1792	300798.84620000003	193924.4624	141360.1631	209126.5183	188996.6128	201169.8713	105774.5996	155324.0613	157441.8918	187457.1934	574625.5811
tr|Q8YTN3|Q8YTN3_NOSS1	Q8YTN3	Q8YTN3_NOSS1	all2681	215	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2681 protein 	4:Protein predicted	3.72	1	0.999	1	1	1	1	1	1	     0	     0	     0	8K(304.2071), N-term(304.2071)	NA	NA	98862.7109	570489.0625	440781.8125	233955.2656	129441.8281	117315.5859	167522.2188	254642.2969	94924.1562	37679.5312	24928.7695	13945.124	21128.6641	10468.6094	14704.4326	13611.1045	42046.2734	37444.2305
tr|Q8YTQ4|Q8YTQ4_NOSS1	Q8YTQ4	Q8YTQ4_NOSS1	alr2659	238	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2659 protein 	4:Protein predicted	3.36	1	0.999	1	1	1	1	1	1	3391168	3391168	3391168	6M(15.9949), 8K(304.2071), N-term(304.2071)	NA	NA	328351.2812	1505115.125	1479075.375	1140791.625	424437.0312	379854.0938	416146.5625	197471.3125	122813.125	77068.9688	41460.3125	26632.834	34560.3281	15469.3691	18864.6289	22941.623	28548.7129	53209.6836
tr|Q8YTQ8|Q8YTQ8_NOSS1	Q8YTQ8	Q8YTQ8_NOSS1	all2655	3262	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2655 protein 	4:Protein predicted	1.04	1	0.9962	2	2	2	2	2	2	11302929	11302929	11302929	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YTQ9|Q8YTQ9_NOSS1	Q8YTQ9	Q8YTQ9_NOSS1	all2654	1417	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2654 protein 	4:Protein predicted	1.34	1	0.999	2	2	2	2	2	2	     0	     0	     0	7K(304.2071), N-term(304.2071)	NA	NA	21716.4434	82753.9766	85424.9922	193129.9062	215174.8594	127408.7812	63497.7734	36186.1992	21112.7129	11284.5049	8138.8428	9187.6455	14614.7666	4817.7798	6299.6528	7963.2163	10187.0029	10569.0332
tr|Q8YTT5|Q8YTT5_NOSS1	Q8YTT5	Q8YTT5_NOSS1	alr2628	264	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2628 protein 	4:Protein predicted	8.33	1	0.999	2	2	2	2	2	2	6251314	6251314	6251314	1K(304.2071), 2C(57.0214), N-term(304.2071)	NA	NA	102647.9316	1100911.9688	2612810.0625	1470591.9062	515013.7969	288572.0156	100726.3711	62068.2891	43867.2783	25200.3535	26246.0513	32483.0361	33872.6943	28610.6143	32016.293	34729.9365	41970.0742	96468.6914
tr|Q8YTT9|Q8YTT9_NOSS1	Q8YTT9	Q8YTT9_NOSS1	all2624	282	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2624 protein 	4:Protein predicted	6.74	1	0.999	2	1	2	2	1	2	19477154	368537	12498165	6C(57.0214), 7K(304.2071), N-term(304.2071)	NA	NA	71969.9336	491777.4688	1076903.2031	720699.1914	401001.1094	219914.2852	84824.8672	51419.8774	36603.9492	56812.543	151038.6406	64082.0225	58217.4688	48065.0117	75571.7422	101346.9819	118111.74	189242.168
tr|Q8YTU0|Q8YTU0_NOSS1	Q8YTU0	Q8YTU0_NOSS1	all2623	586	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ATP-binding protein of ABC transporter 	4:Protein predicted	9.39	1	0.999	5	5	5	6	6	6	8845979	8845979	8845979	N-term(304.2071)	NA	NA	59785.7031	306093.5391	692924.0078	1134203.2734	535044.4727	302874.084	129043.8359	70927.5479	53904.9878	32484.5059	48712.175	37394.9209	37791.208	28682.8457	25897.8042	21582.4966	66143.873	54924.0073
tr|Q8YTU1|Q8YTU1_NOSS1	Q8YTU1	Q8YTU1_NOSS1	all2622	573	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ATP-binding protein of ABC transporter 	4:Protein predicted	7.33	1	0.999	5	5	5	6	6	6	6713012	6713012	6713012	8K(304.2071), 8M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	195220.7744	1021810.6914	1823965.6562	2082666.2188	1270163.1953	973979.9648	675297.3125	311524.8672	156587.8779	79227.0693	89651.9404	90452.542	73018.7354	65825.5449	59356.2324	70371.002	101777.1904	129748.4688
tr|Q8YTU6|Q8YTU6_NOSS1	Q8YTU6	Q8YTU6_NOSS1	all2617	332	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2617 protein 	4:Protein predicted	36.14	1	0.999	12	6	12	17	7	17	79835532	21186788	79835532	11K(304.2071), 14C(57.0214), 4M(15.9949), 5C(57.0214), 7K(304.2071), 8K(304.2071), 9C(57.0214), N-term(304.2071)	NA	NA	1483447.0703	12001750.875	8857878.2812	3394910.1797	1217603.0781	688628.7637	332919.187	231301.1997	208662.1711	146455.3442	179343.0767	168173.1797	158933.5571	127089.563	153604.4316	123150.6235	376194.6001	275888.3
tr|Q8YTV0|Q8YTV0_NOSS1	Q8YTV0	Q8YTV0_NOSS1	all2613	326	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Transcriptional regulator 	4:Protein predicted	6.44	1	0.999	2	2	2	2	2	2	     0	     0	     0	8K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YTW5|Q8YTW5_NOSS1	Q8YTW5	Q8YTW5_NOSS1	all2598	284	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2598 protein 	4:Protein predicted	15.49	1	0.999	4	4	4	8	8	8	29665920	29665920	29665920	19K(304.2071), 6C(57.0214), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	187512.5371	2426055.8672	3191530.6406	1371883.375	526935.75	459582.0918	248788.6826	128128.0029	70108.5774	45973.8689	52961.9966	45665.0188	63055.4072	27346.8357	39567.0984	51982.3806	75882.3081	140426.8687
tr|Q8YTX1|Q8YTX1_NOSS1	Q8YTX1	Q8YTX1_NOSS1	alr2592	849	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Ferrichrome-iron receptor 	3:Protein inferred from homology	2.71	1	0.999	2	2	2	2	2	2	3702050	3702050	3702050	9K(304.2071), N-term(304.2071)	NA	NA	16682.4922	117180.8906	167472.9219	376283.0938	643510.625	252675.1562	90681.6016	91512.3438	52300.5781	38439.9453	26325.8105	20270.8359	26861.9297	11802.0566	24925.041	19147.3223	33585.7969	30044.3125
tr|Q8YTX3|Q8YTX3_NOSS1	Q8YTX3	Q8YTX3_NOSS1	alr2590	330	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Iron(III) dicitrate-binding periplasmic protein 	4:Protein predicted	8.79	1	0.999	2	2	2	2	2	2	399875	399875	399875	11K(304.2071), N-term(304.2071)	NA	NA	10373.4985	178198.9492	317714.5391	147972.3359	73120.2178	49082.8525	20290.4102	12618.74	7623.6245	9604.4707	5978.5586	5296.978	3182.6177	2596.8796	4186.6953	0	3557.8115	6920.3735
tr|Q8YTX4|Q8YTX4_NOSS1	Q8YTX4	Q8YTX4_NOSS1	alr2589	317	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2589 protein 	4:Protein predicted	7.57	1	0.999	2	2	2	2	2	2	     0	     0	     0	11C(57.0214), 12K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YTX7|Q8YTX7_NOSS1	Q8YTX7	Q8YTX7_NOSS1	fecC1	343	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Iron(III) dicitrate transport system permease protein 	3:Protein inferred from homology	3.79	1	0.999	1	1	1	5	5	5	5859076	5859076	5859076	11M(15.9949), 13K(304.2071), 5M(15.9949), N-term(304.2071)	NA	NA	58580.0508	250692.5254	1538409.7812	1925557.1719	1142456.9531	528088.8672	555616.7852	154554.2744	63621.2515	32288.6558	27056.8403	21653.2407	11340.9294	18869.6829	23379.564	16300.7725	28224.9036	34522.1011
tr|Q8YTX8|Q8YTX8_NOSS1	Q8YTX8	Q8YTX8_NOSS1	fecD1	346	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Iron(III) dicitrate transport system permease protein 	3:Protein inferred from homology	9.25	1	0.999	3	3	3	5	5	5	28017657	28017657	28017657	12K(304.2071), 13K(304.2071), 4M(15.9949), N-term(304.2071)	NA	NA	39882.0205	199204.6895	892486.9922	2353587.7188	1521366.1562	680351.4414	206435.4072	86136.7104	45789.6172	28114.1035	26576.4111	26572.2373	36220.71	13485.2822	32819.2588	16866.2729	30183.0566	37158.2129
tr|Q8YTY0|Q8YTY0_NOSS1	Q8YTY0	Q8YTY0_NOSS1	fecB1	328	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Iron(III) dicitrate-binding periplasmic protein 	4:Protein predicted	8.54	1	0.999	3	3	3	4	4	4	32208244	32208244	32208244	10K(304.2071), 11K(304.2071), 3M(15.9949), 7K(304.2071), N-term(304.2071)	NA	NA	26447.4561	228740.6367	637096.25	729852.7031	1034303.0312	532576.5938	135421.0586	60140.5625	35426.4644	15915.0293	21037.9182	14257.0715	16283.4053	12283.7627	16768.1323	9615.3438	35432.7876	23835.8433
tr|Q8YTY1|Q8YTY1_NOSS1	Q8YTY1	Q8YTY1_NOSS1	alr2582	323	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2582 protein 	4:Protein predicted	26.63	1	0.999	8	8	8	9	9	9	7422917	7422917	7422917	10C(57.0214), 10K(304.2071), 11K(304.2071), 1C(57.0214), 3C(57.0214), 5M(15.9949), 6C(57.0214), 8C(57.0214), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	219350.6416	2256243.2188	2034934.3047	758484.0078	327353.9092	274284.3955	180949.8892	115137.5059	150242.3535	113705.8604	107892.0227	101614.9287	85298.655	71005.5129	80443.5728	66069.9961	84576.7903	86655.0491
tr|Q8YTY6|Q8YTY6_NOSS1	Q8YTY6	Q8YTY6_NOSS1	alr2577	278	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2577 protein 	4:Protein predicted	34.89	1	0.999	10	8	10	18	12	18	99339202	99339202	99339202	5M(15.9949), 7K(304.2071), N-term(304.2071)	NA	NA	647582.6736	9007880.8008	14820320.7188	4284389.7227	1323249.2539	756387.6768	392858.783	244204.5879	204423.1138	165939.7234	184917.7871	203172.8169	145610.8838	170875.7412	106265.3113	147777.4021	155792.1538	205621.0198
tr|Q8YTZ2|Q8YTZ2_NOSS1	Q8YTZ2	Q8YTZ2_NOSS1	all2571	149	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2571 protein 	4:Protein predicted	34.9	1	0.999	5	5	5	13	13	13	107224023	107224023	107224023	11K(304.2071), 12K(304.2071), 13K(304.2071), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	1753637.1885	18314893.7031	8581256.0859	2497752.7109	831808.0869	543858.6992	253895.73	145981.7979	77542.6465	56623.876	46604.7715	49183.3022	41050.1689	26230.4482	46164.5801	59397.2083	60003.1292	97294.3398
tr|Q8YTZ8|Q8YTZ8_NOSS1	Q8YTZ8	Q8YTZ8_NOSS1	pyk	476	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Pyruvate kinase 	3:Protein inferred from homology	42.65	1	0.999	17	16	17	50	49	50	355054968	355054968	355054968	11C(57.0214), 11K(304.2071), 13K(304.2071), 14K(304.2071), 14M(15.9949), 17K(304.2071), 17M(15.9949), 18M(15.9949), 1C(57.0214), 1C(57.0214), 1K(304.2071), 2K(304.2071), 3C(57.0214), 4C(57.0214), 6K(304.2071), 7K(304.2071), 7M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	1308820.8762	7909564.9092	51255010.0742	61715549.8359	20676620.7559	9974666.6191	2927885.2539	2463943.8105	1158531.3284	628067.1807	620732.4888	595408.9702	562717.2104	421017.3662	547206.303	498058.3208	620785.4368	855455.373
tr|Q8YU03|Q8YU03_NOSS1	Q8YU03	Q8YU03_NOSS1	alr2558	153	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2558 protein 	4:Protein predicted	22.88	1	0.999	3	3	3	11	11	11	40287243	40287243	40287243	3M(15.9949), 5M(15.9949), 7K(304.2071), N-term(304.2071)	NA	NA	275928.3594	5370632.5	4033877.9062	1365803.7266	595195.3828	484610.8926	270469.0605	258564.8008	219682.0146	179495.707	151511.3105	125798.8267	120494.6118	106246.3518	144278.5537	166021.2129	269534.5898	333896.8721
tr|Q8YU04|Q8YU04_NOSS1	Q8YU04	Q8YU04_NOSS1	asl2557	80	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Asl2557 protein 	4:Protein predicted	31.25	1	0.999	3	3	3	7	7	7	79652492	79652492	79652492	9K(304.2071), N-term(304.2071)	NA	NA	5551510.9531	7314621.4688	4445836.4062	3086934.9531	1506655.8164	736784.3594	402272.5234	313080.0176	233455.1309	193060.4639	165211.4102	128475.5293	179927.1963	117776.896	158513.311	116298.0303	178645.7217	169250.9775
tr|Q8YU05|Q8YU05_NOSS1	Q8YU05	Q8YU05_NOSS1	all2556	185	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Bacterioferritin comigratory protein 	4:Protein predicted	36.22	1	0.999	5	5	5	10	10	10	30922894	19772776	30922894	11K(304.2071), 13K(304.2071), 19C(57.0214), 25K(304.2071), 6C(57.0214), N-term(304.2071)	NA	NA	2128025.4824	5782167.4609	1793801.8516	620009.1562	219603.5264	141533.7842	81868.8665	71283.7793	39926.8511	34798.6255	34428.948	35371.4238	26833.3696	15783.9377	28066.4792	17376.7908	28703.3135	44263.3569
tr|Q8YU10|Q8YU10_NOSS1	Q8YU10	Q8YU10_NOSS1	asl2551	87	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Transcriptional regulator 	4:Protein predicted	16.09	1	0.999	1	1	1	4	4	4	5486128	5486128	5486128	N-term(304.2071)	NA	NA	248979.957	547865.0156	472941.625	169520.6719	90082.7227	55481.1504	39951.0811	30491.9229	39893.4844	12247.2354	22111.8501	15157.9468	13767.4082	5312.1394	6938.8345	7087.9526	36023.998	16128.708
tr|Q8YU12|Q8YU12_NOSS1	Q8YU12	Q8YU12_NOSS1	all2549	333	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2549 protein 	4:Protein predicted	30.93	1	0.999	10	10	10	14	14	14	34565542	34565542	34565542	11K(304.2071), 12K(304.2071), 6C(57.0214), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	536145.1377	1851684.4805	8006740.7578	9229516.8984	4320880.5078	2543744.543	913061.4609	449081.4424	289247.6016	201243.1006	196378.5146	210802.0327	235437.2656	144932.0879	213259.5947	221297.5781	267294.3472	781554.8311
